object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Small_nails_23,384,Image_0,otm,32,3,0.857,0.273,0.414,2.893
Small_nails_23,384,Image_1,otm,32,3,0.857,0.353,0.5,2.351
Small_nails_23,384,Image_10,otm,32,3,0.6,0.3,0.4,1.882
Small_nails_23,384,Image_2,otm,32,3,0.6,0.176,0.273,1.917
Small_nails_23,384,Image_3,otm,32,3,0.667,0.286,0.4,2.198
Small_nails_23,384,Image_4,otm,32,3,0.9,0.45,0.6,3.73
Small_nails_23,384,Image_5,otm,32,3,1.0,0.524,0.688,3.262
Small_nails_23,384,Image_6,otm,32,3,1.0,0.429,0.6,2.677
Small_nails_23,384,Image_7,otm,32,3,0.8,0.4,0.533,2.53
Small_nails_23,384,Image_8,otm,32,3,0.25,0.2,0.222,1.947
Small_nails_23,384,Image_9,otm,32,3,0.75,0.429,0.545,1.638
Small_nails_23,45,Image_0,otm,32,3,0.944,0.447,0.607,4.895
Small_nails_23,45,Image_1,otm,32,3,1.0,0.735,0.847,7.701
Small_nails_23,45,Image_10,otm,32,3,1.0,0.742,0.852,5.869
Small_nails_23,45,Image_2,otm,32,3,1.0,0.645,0.784,5.5
Small_nails_23,45,Image_3,otm,32,3,1.0,0.746,0.855,18.116
Small_nails_23,45,Image_4,otm,32,3,1.0,0.706,0.828,5.649
Small_nails_23,45,Image_5,otm,32,3,0.958,0.742,0.836,5.25
Small_nails_23,45,Image_6,otm,32,3,0.967,0.829,0.892,7.242
Small_nails_23,45,Image_7,otm,32,3,1.0,0.75,0.857,6.449
Small_nails_23,45,Image_8,otm,32,3,0.955,0.75,0.84,6.728
Small_nails_23,45,Image_9,otm,32,3,1.0,0.679,0.809,5.127
Small_nails_23,68,Image_0,otm,32,3,0.875,0.477,0.618,9.922
Small_nails_23,68,Image_1,otm,32,3,0.962,0.625,0.758,9.969
Small_nails_23,68,Image_10,otm,32,3,0.962,0.714,0.82,9.713
Small_nails_23,68,Image_2,otm,32,3,0.931,0.628,0.75,8.438
Small_nails_23,68,Image_3,otm,32,3,0.81,0.515,0.63,5.008
Small_nails_23,68,Image_4,otm,32,3,1.0,0.65,0.788,11.247
Small_nails_23,68,Image_5,otm,32,3,1.0,0.659,0.794,13.303
Small_nails_23,68,Image_6,otm,32,3,0.955,0.636,0.764,8.523
Small_nails_23,68,Image_7,otm,32,3,0.95,0.613,0.745,7.621
Small_nails_23,68,Image_8,otm,32,3,0.85,0.586,0.694,5.748
Small_nails_23,68,Image_9,otm,32,3,1.0,0.75,0.857,7.054
Small_nails_32,28,Image_0,otm,32,3,0.703,0.459,0.556,9.743
Small_nails_32,28,Image_1,otm,32,3,1.0,0.695,0.82,20.595
Small_nails_32,28,Image_10,otm,32,3,0.786,0.489,0.603,15.148
Small_nails_32,28,Image_2,otm,32,3,1.0,0.595,0.746,17.111
Small_nails_32,28,Image_3,otm,32,3,0.891,0.538,0.671,20.226
Small_nails_32,28,Image_4,otm,32,3,0.921,0.598,0.725,22.5
Small_nails_32,28,Image_5,otm,32,3,0.952,0.621,0.752,24.848
Small_nails_32,28,Image_6,otm,32,3,0.912,0.565,0.698,22.268
Small_nails_32,28,Image_7,otm,32,3,0.927,0.56,0.699,19.536
Small_nails_32,28,Image_8,otm,32,3,0.879,0.58,0.699,14.298
Small_nails_32,28,Image_9,otm,32,3,0.983,0.663,0.792,26.688
Small_nails_32,384,Image_0,otm,32,3,0.857,0.273,0.414,3.268
Small_nails_32,384,Image_1,otm,32,3,0.833,0.294,0.435,2.794
Small_nails_32,384,Image_10,otm,32,3,0.6,0.3,0.4,2.291
Small_nails_32,384,Image_2,otm,32,3,0.8,0.235,0.364,1.865
Small_nails_32,384,Image_3,otm,32,3,1.0,0.429,0.6,2.655
Small_nails_32,384,Image_4,otm,32,3,1.0,0.45,0.621,3.445
Small_nails_32,384,Image_5,otm,32,3,0.909,0.476,0.625,4.379
Small_nails_32,384,Image_6,otm,32,3,1.0,0.429,0.6,2.459
Small_nails_32,384,Image_7,otm,32,3,0.6,0.3,0.4,2.424
Small_nails_32,384,Image_8,otm,32,3,0.5,0.4,0.444,1.956
Small_nails_32,384,Image_9,otm,32,3,0.5,0.286,0.364,1.468
Small_nails_32,45,Image_0,otm,32,3,1.0,0.421,0.593,4.745
Small_nails_32,45,Image_1,otm,32,3,1.0,0.706,0.828,6.41
Small_nails_32,45,Image_10,otm,32,3,1.0,0.742,0.852,7.424
Small_nails_32,45,Image_2,otm,32,3,1.0,0.645,0.784,4.368
Small_nails_32,45,Image_3,otm,32,3,1.0,0.746,0.855,15.987
Small_nails_32,45,Image_4,otm,32,3,1.0,0.735,0.847,6.34
Small_nails_32,45,Image_5,otm,32,3,0.917,0.71,0.8,7.285
Small_nails_32,45,Image_6,otm,32,3,1.0,0.8,0.889,11.398
Small_nails_32,45,Image_7,otm,32,3,1.0,0.781,0.877,8.605
Small_nails_32,45,Image_8,otm,32,3,0.957,0.786,0.863,5.841
Small_nails_32,45,Image_9,otm,32,3,1.0,0.607,0.756,5.26
Small_nails_32,68,Image_0,otm,32,3,0.947,0.409,0.571,8.166
Small_nails_32,68,Image_1,otm,32,3,0.957,0.55,0.698,9.34
Small_nails_32,68,Image_10,otm,32,3,1.0,0.686,0.814,6.502
Small_nails_32,68,Image_2,otm,32,3,1.0,0.605,0.754,9.488
Small_nails_32,68,Image_3,otm,32,3,1.0,0.576,0.731,7.899
Small_nails_32,68,Image_4,otm,32,3,1.0,0.625,0.769,8.003
Small_nails_32,68,Image_5,otm,32,3,1.0,0.707,0.829,16.66
Small_nails_32,68,Image_6,otm,32,3,1.0,0.576,0.731,8.014
Small_nails_32,68,Image_7,otm,32,3,1.0,0.645,0.784,6.436
Small_nails_32,68,Image_8,otm,32,3,0.889,0.552,0.681,5.622
Small_nails_32,68,Image_9,otm,32,3,1.0,0.719,0.836,9.015
