object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Small_nails_32,68,Image_6,otm,32,3,0.964,0.818,0.885,8.578
Small_nails_32,68,Image_7,otm,32,3,0.952,0.645,0.769,6.051
Small_nails_32,68,Image_8,otm,32,3,0.944,0.586,0.723,3.738
Small_nails_32,68,Image_9,otm,32,3,0.944,0.531,0.68,4.301
Nails_32,45,Image_0_30,otm,32,3,0.383,0.794,0.517,66.896
Nails_32,45,Image_1,otm,32,3,0.423,0.839,0.562,35.287
Nails_32,45,Image_10,otm,32,3,0.256,0.683,0.372,124.934
Nails_32,45,Image_2,otm,32,3,0.394,0.603,0.477,36.832
Nails_32,45,Image_3,otm,32,3,0.516,0.943,0.667,57.93
Nails_32,45,Image_4,otm,32,3,0.207,0.903,0.337,174.935
Nails_32,45,Image_5,otm,32,3,0.165,0.986,0.282,225.797
Nails_32,45,Image_6,otm,32,3,0.183,0.959,0.308,198.64
Nails_32,45,Image_7,otm,32,3,0.244,0.868,0.381,113.339
Nails_32,45,Image_8,otm,32,3,0.247,0.882,0.386,115.031
Nails_32,45,Image_9,otm,32,3,0.152,0.986,0.263,253.338
Nails_23,28,Image_0_30,otm,32,3,0.297,0.295,0.296,210.08
Nails_23,28,Image_1,otm,32,3,0.375,0.291,0.328,65.312
Nails_23,28,Image_10,otm,32,3,0.486,0.402,0.44,102.875
Nails_23,28,Image_2,otm,32,3,0.611,0.267,0.372,123.318
Nails_23,28,Image_3,otm,32,3,0.633,0.341,0.443,70.505
Nails_23,28,Image_4,otm,32,3,0.293,0.414,0.343,250.219
Nails_23,28,Image_5,otm,32,3,0.222,0.234,0.228,178.637
Nails_23,28,Image_6,otm,32,3,0.576,0.396,0.469,136.032
Nails_23,28,Image_7,otm,32,3,0.394,0.637,0.487,269.043
Nails_23,28,Image_8,otm,32,3,0.585,0.554,0.569,151.516
Nails_23,28,Image_9,otm,32,3,0.469,0.552,0.507,174.313
Nails_23,384,Image_0_30,otm,32,3,0.318,1.0,0.483,26.151
Nails_23,384,Image_1,otm,32,3,0.226,0.955,0.365,37.283
Nails_23,384,Image_10,otm,32,3,0.159,1.0,0.275,110.398
Nails_23,384,Image_2,otm,32,3,0.299,0.952,0.455,26.125
Nails_23,384,Image_3,otm,32,3,0.163,1.0,0.28,52.262
Nails_23,384,Image_4,otm,32,3,0.18,1.0,0.306,49.938
Nails_23,384,Image_5,otm,32,3,0.223,1.0,0.365,47.394
Nails_23,384,Image_6,otm,32,3,0.129,0.957,0.228,90.043
Nails_23,384,Image_7,otm,32,3,0.067,1.0,0.126,169.346
Nails_23,384,Image_8,otm,32,3,0.102,1.0,0.185,89.38
Nails_23,384,Image_9,otm,32,3,0.187,1.0,0.315,38.381
Nails_23,45,Image_0_30,otm,32,3,0.26,0.794,0.391,144.826
Nails_23,45,Image_1,otm,32,3,0.363,0.532,0.431,38.257
Nails_23,45,Image_10,otm,32,3,0.292,0.659,0.404,149.079
Nails_23,45,Image_2,otm,32,3,0.816,0.456,0.585,20.89
Nails_23,45,Image_3,otm,32,3,0.252,0.843,0.388,160.984
Nails_23,45,Image_4,otm,32,3,0.412,0.75,0.532,103.35
Nails_23,45,Image_5,otm,32,3,0.282,0.958,0.435,197.404
Nails_23,45,Image_6,otm,32,3,0.495,0.608,0.545,60.061
Nails_23,45,Image_7,otm,32,3,0.367,0.853,0.513,139.433
Nails_23,45,Image_8,otm,32,3,0.319,0.971,0.48,141.492
Nails_23,45,Image_9,otm,32,3,0.362,0.905,0.517,151.436
Nails_23,68,Image_0_30,otm,32,3,0.348,0.922,0.505,109.834
Nails_23,68,Image_1,otm,32,3,0.532,0.635,0.579,39.436
Nails_23,68,Image_10,otm,32,3,0.333,0.904,0.487,106.498
Nails_23,68,Image_2,otm,32,3,0.9,0.529,0.667,18.198
Nails_23,68,Image_3,otm,32,3,0.258,0.98,0.408,143.832
Nails_23,68,Image_4,otm,32,3,0.259,0.98,0.41,106.448
Nails_23,68,Image_5,otm,32,3,0.226,0.938,0.364,136.853
Nails_23,68,Image_6,otm,32,3,0.319,0.957,0.478,97.443
Nails_23,68,Image_7,otm,32,3,0.112,1.0,0.202,279.74
Nails_23,68,Image_8,otm,32,3,0.194,1.0,0.325,155.727
Nails_23,68,Image_9,otm,32,3,0.276,0.918,0.425,110.388
Nails_32,28,Image_0_30,otm,32,3,0.737,0.194,0.308,60.313
Nails_32,28,Image_1,otm,32,3,0.338,0.412,0.372,136.446
Nails_32,28,Image_10,otm,32,3,0.619,0.224,0.329,68.717
Nails_32,28,Image_2,otm,32,3,0.756,0.205,0.322,65.947
Nails_32,28,Image_3,otm,32,3,0.909,0.275,0.422,53.093
Nails_32,28,Image_4,otm,32,3,0.679,0.218,0.33,52.591
Nails_32,28,Image_5,otm,32,3,0.75,0.281,0.409,28.589
Nails_32,28,Image_6,otm,32,3,0.662,0.236,0.348,39.008
Nails_32,28,Image_7,otm,32,3,0.629,0.228,0.335,67.351
Nails_32,28,Image_8,otm,32,3,0.6,0.179,0.275,37.79
Nails_32,28,Image_9,otm,32,3,0.547,0.388,0.454,100.868
Nails_32,384,Image_0_30,otm,32,3,0.235,0.952,0.377,40.604
Nails_32,384,Image_1,otm,32,3,0.226,0.864,0.358,35.649
Nails_32,384,Image_10,otm,32,3,0.309,1.0,0.472,40.974
Nails_32,384,Image_2,otm,32,3,0.405,0.714,0.517,13.267
Nails_32,384,Image_3,otm,32,3,0.186,1.0,0.313,54.735
Nails_32,384,Image_4,otm,32,3,0.265,1.0,0.419,38.455
Nails_32,384,Image_5,otm,32,3,0.148,0.957,0.256,91.41
Nails_32,384,Image_6,otm,32,3,0.114,0.913,0.203,111.224
Nails_32,384,Image_7,otm,32,3,0.114,1.0,0.204,77.253
Nails_32,384,Image_8,otm,32,3,0.202,1.0,0.336,48.143
Nails_32,384,Image_9,otm,32,3,0.165,0.957,0.282,87.603
Nails_32,45,Image_0_30,otm,32,3,0.453,0.353,0.397,34.404
Nails_32,45,Image_1,otm,32,3,0.371,0.419,0.394,30.358
Nails_32,45,Image_10,otm,32,3,0.393,0.268,0.319,39.938
Nails_32,45,Image_2,otm,32,3,0.719,0.338,0.46,12.441
Nails_32,45,Image_3,otm,32,3,0.827,0.614,0.705,30.976
Nails_32,45,Image_4,otm,32,3,0.328,0.306,0.317,32.946
Nails_32,45,Image_5,otm,32,3,0.331,0.694,0.448,127.906
Nails_32,45,Image_6,otm,32,3,0.347,0.568,0.431,107.631
Nails_32,45,Image_7,otm,32,3,0.371,0.485,0.42,59.541
Nails_32,45,Image_8,otm,32,3,0.331,0.809,0.47,94.703
Nails_32,45,Image_9,otm,32,3,0.431,0.595,0.5,52.579
Nails_32,68,Image_0_30,otm,32,3,0.573,0.843,0.683,45.348
Nails_32,68,Image_1,otm,32,3,0.756,0.596,0.667,20.823
Nails_32,68,Image_10,otm,32,3,0.375,0.404,0.389,37.949
Nails_32,68,Image_2,otm,32,3,0.762,0.314,0.444,11.348
Nails_32,68,Image_3,otm,32,3,0.886,0.765,0.821,24.946
Nails_32,68,Image_4,otm,32,3,0.476,0.588,0.526,48.103
Nails_32,68,Image_5,otm,32,3,0.486,0.375,0.424,18.268
Nails_32,68,Image_6,otm,32,3,0.493,0.717,0.584,31.736
Nails_32,68,Image_7,otm,32,3,0.236,0.891,0.373,127.9
Nails_32,68,Image_8,otm,32,3,0.276,0.978,0.431,105.392
Nails_32,68,Image_9,otm,32,3,0.418,0.837,0.558,39.551
Nuts,28,Image_0_50,otm,32,3,0.838,0.976,0.902,28.021
Nuts,28,Image_1,otm,32,3,0.781,0.932,0.85,32.566
Nuts,28,Image_10,otm,32,3,0.914,1.0,0.955,33.84
Nuts,28,Image_2,otm,32,3,0.821,0.978,0.892,36.991
Nuts,28,Image_3,otm,32,3,0.833,0.944,0.885,33.688
Nuts,28,Image_4,otm,32,3,0.885,0.955,0.919,28.94
Nuts,28,Image_5,otm,32,3,0.874,0.905,0.889,18.635
Nuts,28,Image_6,otm,32,3,0.848,0.988,0.913,31.018
Nuts,28,Image_7,otm,32,3,0.833,0.92,0.874,25.941
Nuts,28,Image_8,otm,32,3,0.902,0.989,0.944,34.469
Nuts,28,Image_9,otm,32,3,0.838,0.978,0.903,35.758
Nuts,384,Image_0_50,otm,32,3,1.0,0.833,0.909,3.661
Nuts,384,Image_1,otm,32,3,1.0,0.714,0.833,3.456
Nuts,384,Image_10,otm,32,3,1.0,0.5,0.667,1.747
Nuts,384,Image_2,otm,32,3,1.0,0.375,0.545,1.632
Nuts,384,Image_3,otm,32,3,1.0,0.667,0.8,3.703
Nuts,384,Image_4,otm,32,3,1.0,0.818,0.9,2.307
Nuts,384,Image_5,otm,32,3,1.0,0.615,0.762,2.784
Nuts,384,Image_6,otm,32,3,1.0,0.417,0.588,2.068
Nuts,384,Image_7,otm,32,3,1.0,0.286,0.444,1.793
Nuts,384,Image_8,otm,32,3,1.0,0.562,0.72,3.101
Nuts,45,Image_0_50,otm,32,3,1.0,0.913,0.955,9.375
Nuts,45,Image_1,otm,32,3,1.0,0.805,0.892,8.667
Nuts,45,Image_10,otm,32,3,1.0,0.868,0.93,8.258
Nuts,45,Image_2,otm,32,3,1.0,0.854,0.921,9.934
Nuts,45,Image_3,otm,32,3,1.0,0.833,0.909,9.461
Nuts,45,Image_4,otm,32,3,1.0,0.818,0.9,6.414
Nuts,45,Image_5,otm,32,3,0.96,0.706,0.814,5.043
Nuts,45,Image_6,otm,32,3,1.0,0.861,0.925,12.049
Nuts,45,Image_7,otm,32,3,1.0,0.75,0.857,3.658
Nuts,45,Image_8,otm,32,3,1.0,0.933,0.966,9.123
Nuts,45,Image_9,otm,32,3,1.0,0.816,0.899,7.473
Nuts,68,Image_0_50,otm,32,3,0.946,0.921,0.933,12.627
Nuts,68,Image_1,otm,32,3,0.931,0.931,0.931,9.072
Nuts,68,Image_10,otm,32,3,0.893,0.833,0.862,9.463
Nuts,68,Image_2,otm,32,3,1.0,0.9,0.947,10.811
Nuts,68,Image_3,otm,32,3,1.0,0.846,0.917,7.147
Nuts,68,Image_4,otm,32,3,0.957,0.846,0.898,6.286
Nuts,68,Image_5,otm,32,3,0.96,0.774,0.857,7.95
Nuts,68,Image_6,otm,32,3,1.0,0.793,0.885,7.379
Nuts,68,Image_7,otm,32,3,1.0,0.812,0.897,2.337
Nuts,68,Image_8,otm,32,3,1.0,0.88,0.936,7.078
Nuts,68,Image_9,otm,32,3,0.95,0.864,0.905,4.142
