object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Small_nails_32,45,Image_4,otm,64,3,0.938,0.882,0.909,7.735
Small_nails_32,45,Image_5,otm,64,3,0.8,0.774,0.787,12.139
Small_nails_32,45,Image_6,otm,64,3,0.868,0.943,0.904,12.874
Small_nails_32,45,Image_7,otm,64,3,1.0,0.875,0.933,7.841
Small_nails_32,45,Image_8,otm,64,3,0.889,0.857,0.873,9.081
Small_nails_32,45,Image_9,otm,64,3,0.815,0.786,0.8,8.627
Small_nails_32,68,Image_0,otm,64,3,0.969,0.705,0.816,7.653
Small_nails_32,68,Image_1,otm,64,3,0.971,0.825,0.892,10.212
Small_nails_32,68,Image_10,otm,64,3,0.968,0.857,0.909,11.058
Small_nails_32,68,Image_2,otm,64,3,1.0,0.744,0.853,9.121
Small_nails_32,68,Image_3,otm,64,3,1.0,0.818,0.9,7.265
Small_nails_32,68,Image_4,otm,64,3,0.917,0.825,0.868,11.609
Small_nails_32,68,Image_5,otm,64,3,0.838,0.756,0.795,14.637
Small_nails_32,68,Image_6,otm,64,3,0.964,0.818,0.885,12.702
Small_nails_32,68,Image_7,otm,64,3,0.958,0.742,0.836,9.01
Small_nails_32,68,Image_8,otm,64,3,1.0,0.897,0.945,6.203
Small_nails_32,68,Image_9,otm,64,3,0.879,0.906,0.892,8.395
Nails_32,384,Image_0_30,otm,64,3,0.309,1.0,0.472,34.493
Nails_32,384,Image_1,otm,64,3,0.276,0.955,0.429,25.291
Nails_32,384,Image_10,otm,64,3,0.389,0.84,0.532,35.851
Nails_32,384,Image_2,otm,64,3,0.553,1.0,0.712,13.849
Nails_32,384,Image_3,otm,64,3,0.309,1.0,0.472,32.096
Nails_32,384,Image_4,otm,64,3,0.323,0.955,0.483,30.131
Nails_32,384,Image_5,otm,64,3,0.25,1.0,0.4,65.328
Nails_32,384,Image_6,otm,64,3,0.29,0.783,0.424,45.137
Nails_32,384,Image_7,otm,64,3,0.306,0.905,0.458,43.29
Nails_32,384,Image_8,otm,64,3,0.432,0.864,0.576,19.785
Nails_32,384,Image_9,otm,64,3,0.373,0.826,0.514,24.006
