object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Small_nails_23,384,Image_0,otm,32,3,1.0,0.227,0.37,1.897
Small_nails_23,384,Image_1,otm,32,3,1.0,0.412,0.583,2.171
Small_nails_23,384,Image_10,otm,32,3,1.0,0.4,0.571,1.536
Small_nails_23,384,Image_2,otm,32,3,0.8,0.235,0.364,1.828
Small_nails_23,384,Image_3,otm,32,3,0.2,0.071,0.105,1.64
Small_nails_23,384,Image_4,otm,32,3,1.0,0.4,0.571,1.887
Small_nails_23,384,Image_5,otm,32,3,0.9,0.429,0.581,3.918
Small_nails_23,384,Image_6,otm,32,3,0.6,0.214,0.316,1.652
Small_nails_23,384,Image_7,otm,32,3,1.0,0.4,0.571,1.461
Small_nails_23,384,Image_8,otm,32,3,1.0,0.4,0.571,1.273
Small_nails_23,384,Image_9,otm,32,3,0.333,0.143,0.2,1.292
Small_nails_23,45,Image_0,otm,32,3,1.0,0.579,0.733,4.677
Small_nails_23,45,Image_1,otm,32,3,1.0,0.794,0.885,6.653
Small_nails_23,45,Image_10,otm,32,3,1.0,0.903,0.949,9.117
Small_nails_23,45,Image_2,otm,32,3,1.0,0.677,0.808,6.542
Small_nails_23,45,Image_3,otm,32,3,1.0,0.859,0.924,25.701
Small_nails_23,45,Image_4,otm,32,3,1.0,0.735,0.847,8.378
Small_nails_23,45,Image_5,otm,32,3,0.929,0.839,0.881,10.054
Small_nails_23,45,Image_6,otm,32,3,0.969,0.886,0.925,7.651
Small_nails_23,45,Image_7,otm,32,3,0.923,0.75,0.828,8.549
Small_nails_23,45,Image_8,otm,32,3,1.0,0.857,0.923,7.086
Small_nails_23,45,Image_9,otm,32,3,0.952,0.714,0.816,5.246
Small_nails_23,68,Image_0,otm,32,3,0.9,0.614,0.73,16.685
Small_nails_23,68,Image_1,otm,32,3,0.903,0.7,0.789,11.891
Small_nails_23,68,Image_10,otm,32,3,0.967,0.829,0.892,14.32
Small_nails_23,68,Image_2,otm,32,3,0.968,0.698,0.811,8.446
Small_nails_23,68,Image_3,otm,32,3,0.96,0.727,0.828,7.463
Small_nails_23,68,Image_4,otm,32,3,0.969,0.775,0.861,9.805
Small_nails_23,68,Image_5,otm,32,3,0.938,0.732,0.822,10.483
Small_nails_23,68,Image_6,otm,32,3,0.92,0.697,0.793,10.582
Small_nails_23,68,Image_7,otm,32,3,0.92,0.742,0.821,10.666
Small_nails_23,68,Image_8,otm,32,3,0.952,0.69,0.8,6.225
Small_nails_23,68,Image_9,otm,32,3,1.0,0.844,0.915,7.413
Small_nails_32,28,Image_0,otm,32,3,0.75,0.49,0.593,9.467
Small_nails_32,28,Image_1,otm,32,3,0.973,0.768,0.859,24.479
Small_nails_32,28,Image_10,otm,32,3,0.839,0.522,0.644,16.293
Small_nails_32,28,Image_2,otm,32,3,1.0,0.664,0.798,20.661
Small_nails_32,28,Image_3,otm,32,3,0.849,0.495,0.625,18.259
Small_nails_32,28,Image_4,otm,32,3,0.846,0.567,0.679,13.687
Small_nails_32,28,Image_5,otm,32,3,0.952,0.621,0.752,25.937
Small_nails_32,28,Image_6,otm,32,3,0.895,0.554,0.685,22.457
Small_nails_32,28,Image_7,otm,32,3,0.912,0.571,0.703,20.08
Small_nails_32,28,Image_8,otm,32,3,0.931,0.614,0.74,21.332
Small_nails_32,28,Image_9,otm,32,3,0.964,0.607,0.745,19.914
Small_nails_32,384,Image_0,otm,32,3,0.8,0.182,0.296,2.076
Small_nails_32,384,Image_1,otm,32,3,1.0,0.353,0.522,1.63
Small_nails_32,384,Image_10,otm,32,3,0.75,0.3,0.429,1.466
Small_nails_32,384,Image_2,otm,32,3,1.0,0.294,0.455,1.54
Small_nails_32,384,Image_3,otm,32,3,1.0,0.286,0.444,2.138
Small_nails_32,384,Image_4,otm,32,3,0.857,0.3,0.444,1.985
Small_nails_32,384,Image_5,otm,32,3,0.8,0.381,0.516,2.702
Small_nails_32,384,Image_6,otm,32,3,1.0,0.357,0.526,1.76
Small_nails_32,384,Image_7,otm,32,3,1.0,0.4,0.571,1.752
Small_nails_32,384,Image_8,otm,32,3,0.5,0.2,0.286,1.292
Small_nails_32,384,Image_9,otm,32,3,1.0,0.429,0.6,1.51
Small_nails_32,45,Image_0,otm,32,3,1.0,0.421,0.593,3.29
Small_nails_32,45,Image_1,otm,32,3,1.0,0.676,0.807,7.111
Small_nails_32,45,Image_10,otm,32,3,1.0,0.774,0.873,4.703
Small_nails_32,45,Image_2,otm,32,3,0.944,0.548,0.694,3.024
Small_nails_32,45,Image_3,otm,32,3,0.98,0.704,0.82,15.372
Small_nails_32,45,Image_4,otm,32,3,0.87,0.588,0.702,5.13
Small_nails_32,45,Image_5,otm,32,3,0.96,0.774,0.857,4.868
Small_nails_32,45,Image_6,otm,32,3,1.0,0.743,0.852,5.794
Small_nails_32,45,Image_7,otm,32,3,1.0,0.719,0.836,4.639
Small_nails_32,45,Image_8,otm,32,3,0.905,0.679,0.776,6.566
Small_nails_32,45,Image_9,otm,32,3,1.0,0.643,0.783,3.188
Small_nails_32,68,Image_0,otm,32,3,0.947,0.409,0.571,7.253
Small_nails_32,68,Image_1,otm,32,3,0.958,0.575,0.719,8.589
Small_nails_32,68,Image_10,otm,32,3,0.962,0.714,0.82,7.803
Small_nails_32,68,Image_2,otm,32,3,1.0,0.581,0.735,8.993
Small_nails_32,68,Image_3,otm,32,3,1.0,0.545,0.706,5.482
Small_nails_32,68,Image_4,otm,32,3,1.0,0.65,0.788,11.067
Small_nails_32,68,Image_5,otm,32,3,0.931,0.659,0.771,13.341
Small_nails_32,68,Image_6,otm,32,3,1.0,0.606,0.755,6.334
Small_nails_32,68,Image_7,otm,32,3,0.905,0.613,0.731,7.657
Small_nails_32,68,Image_8,otm,32,3,0.941,0.552,0.696,4.78
Small_nails_32,68,Image_9,otm,32,3,0.913,0.656,0.764,4.056
