object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nails_32,45,Image_7,otm,48,3,0.261,1.0,0.413,263.688
Nails_32,45,Image_8,otm,48,3,0.24,1.0,0.388,315.828
Nails_32,45,Image_9,otm,48,3,0.264,1.0,0.418,299.007
Nails_32,68,Image_0_30,otm,48,3,0.214,1.0,0.353,385.915
Nails_32,68,Image_1,otm,48,3,0.23,1.0,0.374,310.187
Nails_32,68,Image_10,otm,48,3,0.198,1.0,0.331,226.023
Nails_32,68,Image_2,otm,48,3,0.214,1.0,0.353,507.482
Nails_32,68,Image_3,otm,48,3,0.211,1.0,0.348,366.602
Nails_32,68,Image_4,otm,48,3,0.198,1.0,0.33,361.284
Nails_32,68,Image_5,otm,48,3,0.186,1.0,0.314,263.178
Nails_32,68,Image_6,otm,48,3,0.178,1.0,0.302,362.524
Nails_32,68,Image_7,otm,48,3,0.167,1.0,0.286,310.102
Nails_32,68,Image_8,otm,48,3,0.189,1.0,0.317,341.687
Nails_32,68,Image_9,otm,48,3,0.192,1.0,0.322,337.927
Nuts,28,Image_0_50,otm,48,3,0.304,1.0,0.466,354.278
Nuts,28,Image_1,otm,48,3,0.3,1.0,0.462,236.748
Nuts,28,Image_10,otm,48,3,0.3,1.0,0.462,304.333
Nuts,28,Image_2,otm,48,3,0.328,1.0,0.494,284.526
Nuts,28,Image_3,otm,48,3,0.315,1.0,0.479,282.264
Nuts,28,Image_4,otm,48,3,0.298,1.0,0.459,277.169
Nuts,28,Image_5,otm,48,3,0.279,1.0,0.436,280.052
Nuts,28,Image_6,otm,48,3,0.288,1.0,0.447,348.448
Nuts,28,Image_7,otm,48,3,0.327,1.0,0.493,248.494
Nuts,28,Image_8,otm,48,3,0.326,1.0,0.492,307.477
Nuts,28,Image_9,otm,48,3,0.315,1.0,0.479,425.824
Nuts,45,Image_0_50,otm,48,3,0.172,1.0,0.293,406.598
Nuts,45,Image_1,otm,48,3,0.152,1.0,0.264,284.358
Nuts,45,Image_10,otm,48,3,0.159,1.0,0.274,233.71
Nuts,45,Image_2,otm,48,3,0.167,1.0,0.287,288.364
Nuts,45,Image_3,otm,48,3,0.144,1.0,0.252,296.999
Nuts,45,Image_4,otm,48,3,0.139,1.0,0.244,280.248
Nuts,45,Image_5,otm,48,3,0.132,1.0,0.233,283.978
Nuts,45,Image_6,otm,48,3,0.135,1.0,0.238,374.73
Nuts,45,Image_7,otm,48,3,0.13,1.0,0.23,243.113
Nuts,45,Image_8,otm,48,3,0.124,1.0,0.221,262.108
Nuts,45,Image_9,otm,48,3,0.162,1.0,0.279,357.554
Nuts,68,Image_0_50,otm,48,3,0.142,1.0,0.248,405.649
Nuts,68,Image_1,otm,48,3,0.112,1.0,0.201,286.363
Nuts,68,Image_10,otm,48,3,0.122,1.0,0.218,240.011
Nuts,68,Image_2,otm,48,3,0.122,1.0,0.218,380.104
Nuts,68,Image_3,otm,48,3,0.102,1.0,0.185,406.639
Nuts,68,Image_4,otm,48,3,0.103,1.0,0.187,301.505
Nuts,68,Image_5,otm,48,3,0.116,1.0,0.208,278.335
Nuts,68,Image_6,otm,48,3,0.106,1.0,0.192,341.74
Nuts,68,Image_7,otm,48,3,0.077,1.0,0.143,262.541
Nuts,68,Image_8,otm,48,3,0.103,1.0,0.187,333.064
Nuts,68,Image_9,otm,48,3,0.099,1.0,0.18,323.812
Pins2,28,Image_0,otm,48,3,0.589,1.0,0.741,441.851
Pins2,28,Image_1,otm,48,3,0.574,1.0,0.729,304.342
Pins2,28,Image_10,otm,48,3,0.593,1.0,0.744,423.891
Pins2,28,Image_2,otm,48,3,0.57,1.0,0.726,408.927
Pins2,28,Image_3,otm,48,3,0.582,1.0,0.736,318.672
Pins2,28,Image_4,otm,48,3,0.544,1.0,0.705,312.438
Pins2,28,Image_5,otm,48,3,0.586,1.0,0.739,417.86
Pins2,28,Image_6,otm,48,3,0.566,1.0,0.723,303.858
Pins2,28,Image_7,otm,48,3,0.598,1.0,0.748,288.263
Pins2,28,Image_8,otm,48,3,0.65,1.0,0.788,334.75
Pins2,28,Image_9,otm,48,3,0.559,1.0,0.717,406.914
Pins2,384,Image_0,otm,48,3,0.097,1.0,0.177,241.849
Pins2,384,Image_1,otm,48,3,0.06,1.0,0.113,256.57
Pins2,384,Image_10,otm,48,3,0.065,1.0,0.122,168.294
Pins2,384,Image_2,otm,48,3,0.077,1.0,0.144,269.396
Pins2,384,Image_3,otm,48,3,0.068,1.0,0.128,206.515
Pins2,384,Image_4,otm,48,3,0.017,1.0,0.034,199.458
Pins2,384,Image_5,otm,48,3,0.045,1.0,0.086,271.103
Pins2,384,Image_6,otm,48,3,0.067,1.0,0.126,237.738
Pins2,384,Image_7,otm,48,3,0.055,1.0,0.105,190.699
Pins2,384,Image_8,otm,48,3,0.015,1.0,0.029,178.975
Pins2,384,Image_9,otm,48,3,0.04,1.0,0.077,228.209
Pins2,45,Image_0,otm,48,3,0.272,1.0,0.428,354.977
Pins2,45,Image_1,otm,48,3,0.298,1.0,0.46,374.35
Pins2,45,Image_10,otm,48,3,0.26,1.0,0.412,278.693
Pins2,45,Image_2,otm,48,3,0.278,1.0,0.435,259.414
Pins2,45,Image_3,otm,48,3,0.305,1.0,0.468,368.332
Pins2,45,Image_4,otm,48,3,0.3,1.0,0.462,242.268
Pins2,45,Image_5,otm,48,3,0.31,1.0,0.474,238.696
Pins2,45,Image_6,otm,48,3,0.269,1.0,0.423,262.647
Pins2,45,Image_7,otm,48,3,0.294,1.0,0.455,197.417
Pins2,45,Image_8,otm,48,3,0.291,1.0,0.451,130.367
Pins2,45,Image_9,otm,48,3,0.241,1.0,0.388,229.383
Pins2,68,Image_0,otm,48,3,0.154,1.0,0.267,121.214
Pins2,68,Image_1,otm,48,3,0.17,1.0,0.291,213.043
Pins2,68,Image_10,otm,48,3,0.179,1.0,0.303,173.415
Pins2,68,Image_2,otm,48,3,0.143,1.0,0.25,200.12
Pins2,68,Image_3,otm,48,3,0.164,1.0,0.282,180.567
Pins2,68,Image_4,otm,48,3,0.126,1.0,0.223,142.417
Pins2,68,Image_5,otm,48,3,0.182,1.0,0.308,155.968
Pins2,68,Image_6,otm,48,3,0.164,1.0,0.282,170.741
Pins2,68,Image_7,otm,48,3,0.147,1.0,0.256,174.737
Pins2,68,Image_8,otm,48,3,0.154,1.0,0.267,212.347
Pins2,68,Image_9,otm,48,3,0.158,1.0,0.272,199.82
Small_nails_23,28,Image_0,otm,48,3,0.3,1.0,0.462,153.191
Small_nails_23,28,Image_1,otm,48,3,0.367,1.0,0.537,227.175
Small_nails_23,28,Image_10,otm,48,3,0.332,1.0,0.499,233.037
Small_nails_23,28,Image_2,otm,48,3,0.385,1.0,0.556,211.494
Small_nails_23,28,Image_3,otm,48,3,0.311,1.0,0.474,187.945
Small_nails_23,28,Image_4,otm,48,3,0.376,1.0,0.547,235.679
Small_nails_23,28,Image_5,otm,48,3,0.364,1.0,0.533,174.047
Small_nails_23,28,Image_6,otm,48,3,0.337,1.0,0.504,212.738
Small_nails_23,28,Image_7,otm,48,3,0.318,1.0,0.482,184.609
Small_nails_23,28,Image_8,otm,48,3,0.335,1.0,0.501,248.046
Small_nails_23,28,Image_9,otm,48,3,0.307,1.0,0.47,194.128
Small_nails_23,384,Image_0,otm,48,3,0.119,1.0,0.213,209.398
Small_nails_23,384,Image_1,otm,48,3,0.081,1.0,0.15,185.36
Small_nails_23,384,Image_10,otm,48,3,0.053,1.0,0.101,180.196
Small_nails_23,384,Image_2,otm,48,3,0.09,1.0,0.166,212.79
Small_nails_23,384,Image_3,otm,48,3,0.081,1.0,0.151,180.961
Small_nails_23,384,Image_4,otm,48,3,0.099,1.0,0.179,214.575
Small_nails_23,384,Image_5,otm,48,3,0.096,1.0,0.176,241.208
Small_nails_23,384,Image_6,otm,48,3,0.078,1.0,0.144,159.629
Small_nails_23,384,Image_7,otm,48,3,0.058,1.0,0.109,184.377
Small_nails_23,384,Image_8,otm,48,3,0.034,1.0,0.065,169.079
Small_nails_23,384,Image_9,otm,48,3,0.038,1.0,0.073,137.581
Small_nails_23,45,Image_0,otm,48,3,0.208,1.0,0.344,142.005
Small_nails_23,45,Image_1,otm,48,3,0.163,1.0,0.28,182.417
Small_nails_23,45,Image_10,otm,48,3,0.142,1.0,0.248,168.281
Small_nails_23,45,Image_2,otm,48,3,0.147,1.0,0.256,198.3
Small_nails_23,45,Image_3,otm,48,3,0.257,1.0,0.409,216.968
Small_nails_23,45,Image_4,otm,48,3,0.159,1.0,0.274,146.552
Small_nails_23,45,Image_5,otm,48,3,0.14,1.0,0.246,172.417
Small_nails_23,45,Image_6,otm,48,3,0.146,1.0,0.255,196.474
Small_nails_23,45,Image_7,otm,48,3,0.142,1.0,0.248,196.28
Small_nails_23,45,Image_8,otm,48,3,0.132,1.0,0.233,171.019
