object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Small_nails_23,28,Image_3,otm,64,3,0.706,0.527,0.604,21.663
Small_nails_23,28,Image_4,otm,64,3,0.839,0.536,0.654,22.424
Small_nails_23,28,Image_5,otm,64,3,0.852,0.547,0.667,16.164
Small_nails_23,28,Image_6,otm,64,3,0.896,0.652,0.755,17.973
Small_nails_23,28,Image_7,otm,64,3,0.883,0.582,0.702,14.419
Small_nails_23,28,Image_8,otm,64,3,0.879,0.58,0.699,21.323
Small_nails_23,28,Image_9,otm,64,3,0.933,0.629,0.752,23.201
Small_nails_23,384,Image_0,otm,64,3,1.0,0.318,0.483,2.778
Small_nails_23,384,Image_1,otm,64,3,0.75,0.353,0.48,2.128
Small_nails_23,384,Image_10,otm,64,3,0.857,0.6,0.706,1.683
Small_nails_23,384,Image_2,otm,64,3,1.0,0.471,0.64,2.234
Small_nails_23,384,Image_3,otm,64,3,0.889,0.571,0.696,2.725
Small_nails_23,384,Image_4,otm,64,3,0.846,0.55,0.667,4.179
Small_nails_23,384,Image_5,otm,64,3,0.933,0.667,0.778,3.741
Small_nails_23,384,Image_6,otm,64,3,1.0,0.643,0.783,2.7
Small_nails_23,384,Image_7,otm,64,3,1.0,0.6,0.75,2.139
Small_nails_23,384,Image_8,otm,64,3,1.0,0.6,0.75,1.299
Small_nails_23,384,Image_9,otm,64,3,0.8,0.571,0.667,1.625
Small_nails_23,45,Image_0,otm,64,3,1.0,0.526,0.69,4.738
Small_nails_23,45,Image_1,otm,64,3,1.0,0.794,0.885,9.019
Small_nails_23,45,Image_10,otm,64,3,0.962,0.806,0.877,6.376
Small_nails_23,45,Image_2,otm,64,3,0.95,0.613,0.745,6.876
Small_nails_23,45,Image_3,otm,64,3,0.967,0.817,0.885,23.117
Small_nails_23,45,Image_4,otm,64,3,1.0,0.647,0.786,6.659
Small_nails_23,45,Image_5,otm,64,3,0.955,0.677,0.792,7.171
Small_nails_23,45,Image_6,otm,64,3,0.882,0.857,0.87,7.95
Small_nails_23,45,Image_7,otm,64,3,1.0,0.719,0.836,6.881
Small_nails_23,45,Image_8,otm,64,3,1.0,0.786,0.88,6.766
Small_nails_23,45,Image_9,otm,64,3,1.0,0.786,0.88,6.309
Small_nails_23,68,Image_0,otm,64,3,1.0,0.545,0.706,9.452
Small_nails_23,68,Image_1,otm,64,3,1.0,0.575,0.73,8.063
Small_nails_23,68,Image_10,otm,64,3,1.0,0.771,0.871,9.706
Small_nails_23,68,Image_2,otm,64,3,1.0,0.674,0.806,7.242
Small_nails_23,68,Image_3,otm,64,3,0.958,0.697,0.807,5.33
Small_nails_23,68,Image_4,otm,64,3,0.903,0.7,0.789,16.224
Small_nails_23,68,Image_5,otm,64,3,1.0,0.756,0.861,17.265
Small_nails_23,68,Image_6,otm,64,3,0.905,0.576,0.704,5.196
Small_nails_23,68,Image_7,otm,64,3,0.895,0.548,0.68,6.21
Small_nails_23,68,Image_8,otm,64,3,0.889,0.552,0.681,4.901
Small_nails_23,68,Image_9,otm,64,3,1.0,0.719,0.836,6.777
Small_nails_32,28,Image_0,otm,64,3,0.828,0.49,0.615,13.395
Small_nails_32,28,Image_1,otm,64,3,0.973,0.747,0.845,25.929
Small_nails_32,28,Image_10,otm,64,3,0.804,0.411,0.544,11.421
Small_nails_32,28,Image_2,otm,64,3,1.0,0.483,0.651,13.815
Small_nails_32,28,Image_3,otm,64,3,0.882,0.495,0.634,17.164
Small_nails_32,28,Image_4,otm,64,3,0.898,0.546,0.679,17.472
Small_nails_32,28,Image_5,otm,64,3,0.948,0.579,0.719,19.944
Small_nails_32,28,Image_6,otm,64,3,0.922,0.511,0.657,14.172
Small_nails_32,28,Image_7,otm,64,3,0.893,0.549,0.68,13.121
