object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Pins2,45,Image_0,otm,32,3,0.929,0.881,0.904,14.915
Pins2,45,Image_1,otm,32,3,1.0,0.986,0.993,18.145
Pins2,45,Image_10,otm,32,3,1.0,0.944,0.971,6.189
Pins2,45,Image_2,otm,32,3,0.958,0.958,0.958,20.019
Pins2,45,Image_3,otm,32,3,0.92,0.945,0.932,16.604
Pins2,45,Image_4,otm,32,3,0.985,0.928,0.955,16.376
Pins2,45,Image_5,otm,32,3,0.971,0.944,0.958,11.33
Pins2,45,Image_6,otm,32,3,1.0,0.938,0.968,17.574
Pins2,45,Image_7,otm,32,3,0.969,0.984,0.976,10.681
Pins2,45,Image_8,otm,32,3,1.0,0.983,0.992,11.907
Pins2,45,Image_9,otm,32,3,0.982,0.931,0.956,15.114
Pins2,68,Image_0,otm,32,3,1.0,0.719,0.836,7.755
Pins2,68,Image_1,otm,32,3,1.0,0.781,0.877,5.823
Pins2,68,Image_10,otm,32,3,1.0,0.8,0.889,8.164
Pins2,68,Image_2,otm,32,3,1.0,0.69,0.816,3.575
Pins2,68,Image_3,otm,32,3,1.0,0.7,0.824,6.036
Pins2,68,Image_4,otm,32,3,1.0,0.727,0.842,3.743
Pins2,68,Image_5,otm,32,3,1.0,0.711,0.831,8.367
Pins2,68,Image_6,otm,32,3,1.0,0.75,0.857,3.238
Pins2,68,Image_7,otm,32,3,1.0,0.767,0.868,6.245
Pins2,68,Image_8,otm,32,3,1.0,0.759,0.863,5.83
Pins2,68,Image_9,otm,32,3,1.0,0.759,0.863,6.291
Small_nails_23,28,Image_0,otm,32,3,0.697,0.469,0.561,9.916
Small_nails_23,28,Image_1,otm,32,3,1.0,0.684,0.813,20.494
Small_nails_23,28,Image_10,otm,32,3,0.81,0.567,0.667,10.55
Small_nails_23,28,Image_2,otm,32,3,1.0,0.69,0.816,13.619
Small_nails_23,28,Image_3,otm,32,3,0.75,0.495,0.596,23.884
Small_nails_23,28,Image_4,otm,32,3,0.868,0.474,0.613,19.498
Small_nails_23,28,Image_5,otm,32,3,0.925,0.653,0.765,16.042
Small_nails_23,28,Image_6,otm,32,3,0.873,0.598,0.71,15.616
Small_nails_23,28,Image_7,otm,32,3,0.855,0.516,0.644,19.835
Small_nails_23,28,Image_8,otm,32,3,0.898,0.602,0.721,20.777
Small_nails_23,28,Image_9,otm,32,3,0.964,0.596,0.736,14.095
Small_nails_23,384,Image_0,otm,32,3,1.0,0.136,0.24,1.748
Small_nails_23,384,Image_1,otm,32,3,1.0,0.118,0.211,1.334
Small_nails_23,45,Image_0,otm,32,3,0.923,0.316,0.471,4.213
Small_nails_23,45,Image_1,otm,32,3,0.875,0.412,0.56,2.738
Small_nails_23,45,Image_10,otm,32,3,0.857,0.387,0.533,4.748
Small_nails_23,45,Image_2,otm,32,3,0.727,0.258,0.381,2.688
Small_nails_23,45,Image_3,otm,32,3,1.0,0.662,0.797,12.81
Small_nails_23,45,Image_4,otm,32,3,0.857,0.353,0.5,3.883
Small_nails_23,45,Image_5,otm,32,3,1.0,0.484,0.652,4.008
Small_nails_23,45,Image_6,otm,32,3,0.895,0.486,0.63,5.872
Small_nails_23,45,Image_7,otm,32,3,1.0,0.375,0.545,3.021
Small_nails_23,45,Image_8,otm,32,3,0.917,0.393,0.55,3.573
Small_nails_23,45,Image_9,otm,32,3,1.0,0.357,0.526,2.297
Small_nails_23,68,Image_0,otm,32,3,0.765,0.295,0.426,5.237
Small_nails_23,68,Image_1,otm,32,3,0.867,0.325,0.473,5.441
Small_nails_23,68,Image_10,otm,32,3,0.8,0.343,0.48,4.955
Small_nails_23,68,Image_2,otm,32,3,0.889,0.372,0.525,4.443
Small_nails_23,68,Image_3,otm,32,3,0.455,0.152,0.227,2.445
Small_nails_23,68,Image_4,otm,32,3,0.688,0.275,0.393,5.66
Small_nails_23,68,Image_5,otm,32,3,0.938,0.366,0.526,5.143
Small_nails_23,68,Image_6,otm,32,3,0.5,0.182,0.267,3.653
Small_nails_23,68,Image_7,otm,32,3,0.7,0.226,0.341,3.063
Small_nails_23,68,Image_8,otm,32,3,0.909,0.345,0.5,3.385
Small_nails_23,68,Image_9,otm,32,3,1.0,0.438,0.609,3.349
Small_nails_32,28,Image_0,otm,32,3,0.773,0.52,0.622,10.633
Small_nails_32,28,Image_1,otm,32,3,1.0,0.684,0.813,21.745
Small_nails_32,28,Image_10,otm,32,3,0.815,0.489,0.611,17.61
Small_nails_32,28,Image_2,otm,32,3,1.0,0.629,0.772,18.787
Small_nails_32,28,Image_3,otm,32,3,0.898,0.484,0.629,16.052
Small_nails_32,28,Image_4,otm,32,3,0.898,0.546,0.679,20.222
Small_nails_32,28,Image_5,otm,32,3,0.982,0.579,0.728,20.003
Small_nails_32,28,Image_6,otm,32,3,0.923,0.522,0.667,13.321
Small_nails_32,28,Image_7,otm,32,3,0.941,0.527,0.676,15.489
Small_nails_32,28,Image_8,otm,32,3,0.904,0.534,0.671,16.992
Small_nails_32,28,Image_9,otm,32,3,0.981,0.584,0.732,21.349
Small_nails_32,384,Image_0,otm,32,3,1.0,0.136,0.24,1.81
Small_nails_32,384,Image_1,otm,32,3,1.0,0.118,0.211,1.431
Small_nails_32,68,Image_0,otm,32,3,0.923,0.273,0.421,5.255
Small_nails_32,68,Image_1,otm,32,3,1.0,0.325,0.491,3.686
Small_nails_32,68,Image_10,otm,32,3,0.929,0.371,0.531,2.913
Small_nails_32,68,Image_2,otm,32,3,0.933,0.326,0.483,4.637
Small_nails_32,68,Image_3,otm,32,3,1.0,0.303,0.465,2.912
Small_nails_32,68,Image_4,otm,32,3,0.867,0.325,0.473,4.718
Small_nails_32,68,Image_5,otm,32,3,1.0,0.415,0.586,6.7
Small_nails_32,68,Image_6,otm,32,3,0.909,0.303,0.455,3.596
Small_nails_32,68,Image_7,otm,32,3,1.0,0.355,0.524,3.723
Small_nails_32,68,Image_8,otm,32,3,0.889,0.276,0.421,2.208
Small_nails_32,68,Image_9,otm,32,3,0.846,0.344,0.489,3.709
